X_features,Y_features,association,p-values,q-values
cancer_shape_LeastAxisLength,StDev_plasm_Texture_DifferenceEntropy_Hematoxylin_3_00_256,0.19117922759655046,0.03131248027386396,0.22159841509537406
cancer_shape_LeastAxisLength,StDev_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.4552048181477316,7.577281917118869e-08,6.777690032158253e-05
cancer_shape_LeastAxisLength,StDev_plasm_Texture_SumVariance_Hematoxylin_3_00_256,0.3652863704536933,2.4135003552835955e-05,0.0023393655320837576
cancer_shape_MajorAxisLength,Mean_nuclei_AreaShape_Area,0.3819600674915635,9.374773059213071e-06,0.0012698420741573194
cancer_shape_MajorAxisLength,Mean_nuclei_AreaShape_Compactness,-0.27782855268091483,0.0015641291742584437,0.03428448820345238
cancer_shape_MajorAxisLength,Mean_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.3206142200974878,0.00023792670022219935,0.010207127320710668
cancer_shape_MajorAxisLength,Mean_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.35757053805774275,3.674146535404761e-05,0.0031024507910454475
cancer_shape_MajorAxisLength,Mean_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.297156214848144,0.0006922236803734257,0.020429859601729296
cancer_shape_MajorAxisLength,Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,0.2571006749156355,0.00352345029529725,0.05796606681500253
cancer_shape_MajorAxisLength,Mean_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4312781214848144,4.149416113935421e-07,0.00018606855416173569
cancer_shape_MajorAxisLength,Mean_plasm_AreaShape_Extent,0.3556313273340833,4.076550305909995e-05,0.0033287463287789767
cancer_shape_MajorAxisLength,Mean_plasm_Intensity_MaxIntensity_Hematoxylin,-0.3837059430071241,8.465275839197847e-06,0.00120608946739073
cancer_shape_MajorAxisLength,Mean_plasm_Intensity_StdIntensityEdge_Hematoxylin,0.3426544338207723,8.033325772918243e-05,0.005142294183716261
cancer_shape_MajorAxisLength,Mean_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.4214941882264717,8.017027446633519e-07,0.00029412061195364627
cancer_shape_MajorAxisLength,Median_nuclei_AreaShape_Area,0.3905458390987441,5.643502312189061e-06,0.0009055111054585838
cancer_shape_MajorAxisLength,Median_nuclei_AreaShape_Compactness,-0.17901082677165353,0.04404107972548117,0.26623385785518633
cancer_shape_MajorAxisLength,Median_nuclei_AreaShape_Zernike_2_0,0.24037425009373825,0.006486301607276357,0.08535102247261743
cancer_shape_MajorAxisLength,Median_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.3392974315710536,9.528598241957216e-05,0.005713135610237543
cancer_shape_MajorAxisLength,Median_nuclei_Intensity_MassDisplacement_Hematoxylin,0.3915741001124859,5.305600129422883e-06,0.0008726585541058488
cancer_shape_MajorAxisLength,Median_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.261844013183108,0.0029421297437671233,0.0516099349740496
cancer_shape_MajorAxisLength,Median_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.31736267341582297,0.0002773516158224779,0.01120453184830494
cancer_shape_MajorAxisLength,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_0,-0.1957020997375328,0.02745324795511717,0.2058812363151116
cancer_shape_MajorAxisLength,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.2828083989501312,0.0012747349071230527,0.030002048090299476
cancer_shape_MajorAxisLength,Median_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4337914791901012,3.491793893787625e-07,0.00018096243805489504
cancer_shape_MajorAxisLength,Median_plasm_AreaShape_Compactness,-0.4005729752530933,3.0633693827700943e-06,0.0006289134250891858
cancer_shape_MajorAxisLength,Median_plasm_AreaShape_Extent,0.3838758436445444,8.381361593515255e-06,0.0011981409526300331
cancer_shape_MajorAxisLength,Median_plasm_Intensity_MaxIntensity_Hematoxylin,-0.317502676695486,0.00027553646926009037,0.011157655504258414
cancer_shape_MajorAxisLength,Median_plasm_Intensity_MinIntensityEdge_Hematoxylin,-0.32325770474810794,0.00020977412788479035,0.009516909316178986
cancer_shape_MajorAxisLength,Median_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.4266205005624297,5.692077595573141e-07,0.0002338934904432464
cancer_shape_MajorAxisLength,StDev_nuclei_AreaShape_Area,0.33727034120734906,0.00010553254585070877,0.006112422098219161
cancer_shape_MajorAxisLength,StDev_nuclei_AreaShape_Compactness,-0.3632124109486314,2.704990621587765e-05,0.002521501104587282
cancer_shape_MajorAxisLength,StDev_nuclei_AreaShape_FormFactor,-0.29541619797525304,0.0007466892230592668,0.021284015324406
cancer_shape_MajorAxisLength,StDev_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.31292182227221593,0.0003410076986966004,0.012912824857311269
cancer_shape_MajorAxisLength,StDev_nuclei_Intensity_LowerQuartileIntensity_Hematoxylin,0.26111970378702665,0.003024896206145925,0.05246766220757998
cancer_shape_MajorAxisLength,StDev_nuclei_Intensity_StdIntensityEdge_Hematoxylin,0.22021466066741652,0.01285450605582226,0.12987457337624486
cancer_shape_MajorAxisLength,StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_3of4,-0.24691249531308584,0.00513379052473385,0.073723066358895
cancer_shape_MajorAxisLength,StDev_nuclei_RadialDistribution_RadialCV_Hematoxylin_4of4,0.2802774653168353,0.0014150785996426198,0.03204034893641645
cancer_shape_MajorAxisLength,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_2,-0.2621098143982002,0.0029122725994796725,0.05128681799827782
cancer_shape_MajorAxisLength,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.21890232470941132,0.013414245992734651,0.13328207097154432
cancer_shape_MajorAxisLength,StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,-0.2563456609311621,0.0036249559179032022,0.05901896506886161
cancer_shape_MajorAxisLength,StDev_nuclei_Texture_Correlation_Hematoxylin_3_00_256,-0.3417873547056618,8.397001233418092e-05,0.005291601368988324
cancer_shape_MajorAxisLength,StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.3067468128983877,0.0004521076157253408,0.015352558333917509
cancer_shape_MajorAxisLength,StDev_nuclei_Texture_SumVariance_Hematoxylin_3_00_256,0.2953869047619048,0.0007476389054724053,0.02129683542168136
cancer_shape_MajorAxisLength,StDev_plasm_AreaShape_Zernike_8_8,0.2880987532808399,0.0010215066533954876,0.0258524901820296
cancer_shape_MajorAxisLength,StDev_plasm_Intensity_LowerQuartileIntensity_Hematoxylin,0.3004136201724784,0.0005999513002299957,0.018400234261913482
cancer_shape_MajorAxisLength,StDev_plasm_Intensity_StdIntensityEdge_Hematoxylin,0.23938413948256465,0.0067166247191651676,0.0873407243700965
cancer_shape_MajorAxisLength,StDev_plasm_Texture_Correlation_Hematoxylin_3_00_256,-0.2000492125984252,0.024133647957438484,0.19082940194652054
cancer_shape_MajorAxisLength,StDev_plasm_Texture_DifferenceEntropy_Hematoxylin_3_00_256,0.18453552680914884,0.03780893455209687,0.24520980618395774
cancer_shape_MajorAxisLength,StDev_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.3861431383577053,7.334099532354798e-06,0.0010867222263593543
cancer_shape_MajorAxisLength,StDev_plasm_Texture_SumVariance_Hematoxylin_3_00_256,0.3110997844019497,0.0003708342370449207,0.013604635974940913
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_AreaShape_Area,0.3699381327334083,1.8635214759441723e-05,0.001969876299633293
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_AreaShape_Compactness,-0.2860130764904387,0.0011152693355335878,0.02753432262748816
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.28785269028871385,0.0010321806412292118,0.026033685800097357
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.35636951631046115,3.918731189637498e-05,0.003238369518497719
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.3309019966254218,0.00014479817098134238,0.0074094919925587815
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,0.2803067585301837,0.0014133767881070874,0.03203503653810159
cancer_shape_Maximum2DDiameterColumn,Mean_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4247281589801274,6.463439551594289e-07,0.0002573294625214175
cancer_shape_Maximum2DDiameterColumn,Mean_plasm_AreaShape_Extent,0.3661417322834646,2.3021045097678744e-05,0.0022780406995612412
cancer_shape_Maximum2DDiameterColumn,Mean_plasm_Intensity_MaxIntensity_Hematoxylin,-0.38184289463817017,9.439003882704873e-06,0.001276512906041992
cancer_shape_Maximum2DDiameterColumn,Mean_plasm_Intensity_StdIntensityEdge_Hematoxylin,0.3489759092613423,5.794167632125344e-05,0.0041027022583792596
cancer_shape_Maximum2DDiameterColumn,Mean_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.4149559430071241,1.2308293622469314e-06,0.00037721820742244084
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_AreaShape_Area,0.3798010097546434,1.0627214654982808e-05,0.001384462826612439
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_AreaShape_Compactness,-0.20184195725534304,0.02286831134730941,0.1846782011197584
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_AreaShape_Zernike_2_0,0.2453892482189726,0.005424139702362088,0.0764620619856469
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.3102737157855268,0.00038513529296178937,0.013857063750145462
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_Intensity_MassDisplacement_Hematoxylin,0.3871273903262092,6.919080154365741e-06,0.0010504005272806618
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.2612786525093597,0.0030065556071842995,0.05229859896531285
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.3443710161229846,7.356320596008787e-05,0.004847320299922264
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_0,-0.2511365766779152,0.0043998629860988285,0.06684527931804926
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.3267657949006374,0.00017717284861807668,0.00852594989463824
cancer_shape_Maximum2DDiameterColumn,Median_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4212012560929883,8.174084207566796e-07,0.00029532727864488035
cancer_shape_Maximum2DDiameterColumn,Median_plasm_AreaShape_Compactness,-0.41148176790401203,1.5400833619616655e-06,0.0004165558807591553
cancer_shape_Maximum2DDiameterColumn,Median_plasm_AreaShape_Extent,0.3940581646044244,4.566516885945219e-06,0.0007938062563145848
cancer_shape_Maximum2DDiameterColumn,Median_plasm_Intensity_MaxIntensity_Hematoxylin,-0.3082225187450741,0.00042287636001024176,0.014741843646838212
cancer_shape_Maximum2DDiameterColumn,Median_plasm_Intensity_MinIntensityEdge_Hematoxylin,-0.3355173667460489,0.0001152124909044031,0.006441013271033559
cancer_shape_Maximum2DDiameterColumn,Median_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.41578201162354705,1.166515272103306e-06,0.00036516693402759436
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_AreaShape_Area,0.32166877577802777,0.00022630043348610394,0.009913006135226764
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_AreaShape_Compactness,-0.3656261717285339,2.3686540237537475e-05,0.002314327096603432
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_AreaShape_FormFactor,-0.26799189163854514,0.002317712696608913,0.04409761539773993
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.2897040213723284,0.000954312360514286,0.024868026722270824
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Intensity_LowerQuartileIntensity_Hematoxylin,0.254985704911886,0.003814439407175508,0.060928053522938376
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Intensity_StdIntensityEdge_Hematoxylin,0.18928102737157854,0.03306410090871107,0.22852773565524326
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_3of4,-0.2313812335958005,0.008860997409642614,0.10368863882729716
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_RadialDistribution_RadialCV_Hematoxylin_4of4,0.2780746156730408,0.0015485322697908427,0.03409652773790837
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_2,-0.276070959880015,0.0016797571095474772,0.03583257529630572
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.22484884701912256,0.01103794759180422,0.11780447636499056
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,-0.2792940314914949,0.0014733064284497186,0.032911826875699005
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Texture_Correlation_Hematoxylin_3_00_256,-0.3520341207349081,4.934559378903071e-05,0.003750441205018213
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.33313413948256465,0.00012970345442912777,0.006918530241948283
cancer_shape_Maximum2DDiameterColumn,StDev_nuclei_Texture_SumVariance_Hematoxylin_3_00_256,0.28524559430071234,0.0011517053552147995,0.02809198289845432
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_AreaShape_Zernike_8_8,0.2947307367829021,0.0007692043612814952,0.02170623624535473
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Intensity_LowerQuartileIntensity_Hematoxylin,0.2927036464191976,0.000839480837800276,0.022925687009844285
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Intensity_StdIntensityEdge_Hematoxylin,0.21149114173228345,0.01699185929981459,0.1548357692908412
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Texture_Correlation_Hematoxylin_3_00_256,-0.22152113798275214,0.0123176533155014,0.12647192847441785
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Texture_DifferenceEntropy_Hematoxylin_3_00_256,0.18920486501687286,0.03313607696998765,0.22878393499537664
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.3916151106111736,5.292528555497944e-06,0.0008726585541058488
cancer_shape_Maximum2DDiameterColumn,StDev_plasm_Texture_SumVariance_Hematoxylin_3_00_256,0.2996402793400825,0.0006207714803258339,0.018835373975698382
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_AreaShape_Area,0.4294795181852268,4.690773279913499e-07,0.0002081530642961615
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_AreaShape_Compactness,-0.3300583520809899,0.0001509171550421551,0.007599374473753909
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.38067702474690657,1.010112887261294e-05,0.0013363605278674266
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.4131573397075365,1.3827094764791744e-06,0.00039799610606765424
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.32837106299212604,0.0001638830230331752,0.00808970658309764
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,0.24758623922009745,0.005009853614414334,0.07274020585345965
cancer_shape_Maximum2DDiameterRow,Mean_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4850897544056992,7.48292046108989e-09,1.821556637956739e-05
cancer_shape_Maximum2DDiameterRow,Mean_plasm_AreaShape_Extent,0.3842039276340457,8.22153805779621e-06,0.0011812395320813444
cancer_shape_Maximum2DDiameterRow,Mean_plasm_Intensity_MaxIntensity_Hematoxylin,-0.4333872328458943,3.590396724050983e-07,0.00018100698277464128
cancer_shape_Maximum2DDiameterRow,Mean_plasm_Intensity_StdIntensityEdge_Hematoxylin,0.3694049962504687,1.9199701242759325e-05,0.0020071344121264964
cancer_shape_Maximum2DDiameterRow,Mean_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.4803794056992876,1.0939577545121885e-08,2.2677220266486545e-05
cancer_shape_Maximum2DDiameterRow,Median_nuclei_AreaShape_Area,0.4366156131158302,2.8715755310104945e-07,0.00015583327085483704
cancer_shape_Maximum2DDiameterRow,Median_nuclei_AreaShape_Compactness,-0.2315745688038995,0.008802794940939074,0.10329129995427752
cancer_shape_Maximum2DDiameterRow,Median_nuclei_AreaShape_Zernike_2_0,0.2957735751781027,0.0007351918736061713,0.021081525576205174
cancer_shape_Maximum2DDiameterRow,Median_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.39471433258342703,4.388212079630487e-06,0.000783002435995105
cancer_shape_Maximum2DDiameterRow,Median_nuclei_Intensity_MassDisplacement_Hematoxylin,0.41439937195350574,1.2760463770068838e-06,0.0003841666124416484
cancer_shape_Maximum2DDiameterRow,Median_nuclei_Intensity_MaxIntensity_Hematoxylin,-0.31769754668755856,0.0002730282777350024,0.011108886945091788
cancer_shape_Maximum2DDiameterRow,Median_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4,0.358566507311586,3.4822567749837655e-05,0.002996851285137543
cancer_shape_Maximum2DDiameterRow,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_0,-0.2786487626546681,0.0015126882633854106,0.033536570398240165
cancer_shape_Maximum2DDiameterRow,Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.3660128421447319,2.318575104999061e-05,0.002283729467582891
cancer_shape_Maximum2DDiameterRow,Median_nuclei_Texture_Correlation_Hematoxylin_3_00_256,0.4845449006374202,7.821254420394455e-09,1.851030212826688e-05
cancer_shape_Maximum2DDiameterRow,Median_plasm_AreaShape_Compactness,-0.4128585489313835,1.4096046447777585e-06,0.00040197001463042207
cancer_shape_Maximum2DDiameterRow,Median_plasm_AreaShape_Extent,0.4044748312710911,2.4020709813625288e-06,0.0005347438745229554
cancer_shape_Maximum2DDiameterRow,Median_plasm_Intensity_MaxIntensity_Hematoxylin,-0.3650839915908588,2.4405878429158756e-05,0.0023469309730974326
cancer_shape_Maximum2DDiameterRow,Median_plasm_Intensity_MinIntensityEdge_Hematoxylin,-0.3337424384904046,0.00012585156602619042,0.00681225077964265
cancer_shape_Maximum2DDiameterRow,Median_plasm_Texture_Correlation_Hematoxylin_3_00_256,0.482845894263217,8.973231635642261e-09,2.062887052203404e-05
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_AreaShape_Area,0.385990813648294,7.40039266954007e-06,0.001094641415702802
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_AreaShape_Compactness,-0.41538948256467934,1.1966670310479756e-06,0.00036940590958437516
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_AreaShape_FormFactor,-0.3222019122609673,0.0002206253096167313,0.009785903032050552
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Intensity_IntegratedIntensity_Hematoxylin,0.3698678290213723,1.8708748214829613e-05,0.001975198696286844
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Intensity_LowerQuartileIntensity_Hematoxylin,0.3036768841394825,0.0005189764733627867,0.016879036362875424
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Intensity_StdIntensityEdge_Hematoxylin,0.27619985001874764,0.0016710208953830757,0.035699844605475935
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_3of4,-0.3264142763404574,0.0001802135897125037,0.008597747107162514
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_RadialDistribution_RadialCV_Hematoxylin_4of4,0.3151539651293588,0.00030749248988688266,0.012050763633101385
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_2,-0.29634772215973,0.0007170604013964454,0.020736047269958605
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0,-0.2968925759280089,0.0007002344518956591,0.020526298849248704
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0,-0.2461603808139452,0.005275371337181347,0.07499777038675967
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Texture_Correlation_Hematoxylin_3_00_256,-0.33691882264716905,0.00010741065857485806,0.006179195213084339
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256,-0.34299423509561305,7.894858385249698e-05,0.005095772230479349
cancer_shape_Maximum2DDiameterRow,StDev_nuclei_Texture_SumVariance_Hematoxylin_3_00_256,0.35403777652793395,4.4377742608545036e-05,0.003505694481060367
